,dienophile,diene,ΔG TS_endo_1,ΔG TS_endo_2,ΔG TS_exo_1,ΔG TS_exo_2,ΔG Product_endo_1,ΔG Product_endo_2,ΔG Product_exo_1,ΔG Product_exo_2,pz_pop_C1_D,pz_pop_C2_D,pz_pop_C3_D,pz_pop_C4_D,LUMO_D,HOMO_D,Sigma p_1_D,Sigma p_4_D,Sigma p_2_D,Sigma p_3_D,NBO_1_D,NBO_2_D,NBO_3_D,NBO_4_D,sterio_D_1,sterio_D_2,sterio_D_3,sterio_D_4,Volume_D_1,Volume_D_4,Volume_D_2,Volume_D_3,pz_pop_C1_dPh,pz_pop_C2_dPh,LUMO_dPh,HOMO_dPh,Sigma_P_1dPh,Sigma_P_2dPh,NBO_1dPh,NBO_2_dPh,sterio_dPh_1,sterio_dPh_2,Volume_dPh_1,Volume_dPh_2,LUMO_D - HOMO_dPh,LUMO_dPh - HOMO_D,Min(TS_1),Min(TS_2),Min_TSـall,Min(TS_1) - Min(TS_2),Min(Product_1),Min(Product_2),Min(Product_1) - Min(Product_2),min_gap,target_raw,target_scaled
406,7_8,2_4_3_6,39.824,39.288,38.984,39.588,-11.016,-18.633,-12.768,-13.355,1.173,0.915,0.929,1.069,-0.858,-8.2,0.66,0.0,-0.27,0.06,-0.45,0.306,0.363,0.338,1.02,1.53,1.08,1.0,164.182,60.96,334.486,98.427,0.918,1.064,-0.93,-7.913,-0.01,0.45,-0.153,-0.358,2.7,1.75,636.378,467.957,7.055,7.27,38.984,39.288,38.984,-0.304,-12.768,-18.633,5.865,7.055,38.984,-0.02217786831702257
502,7_7,1_6_4_2,43.352,43.352,40.96,40.96,-4.969,-4.969,-15.757,-15.757,1.009,1.149,0.889,1.214,-0.615,-7.928,0.06,0.66,0.0,-0.27,0.309,0.233,-0.431,0.417,1.08,1.0,1.53,1.02,98.427,164.182,60.96,334.486,1.002,1.002,-0.542,-7.282,-0.01,-0.01,-0.228,-0.228,2.7,2.7,636.378,636.378,6.667,7.387,40.96,40.96,40.96,0.0,-15.757,-15.757,0.0,6.667,40.96,0.17666495888642605
47,5_7,5_3_2_2,52.292,56.547,52.805,60.747,11.281,33.455,3.991,8.973,1.091,0.904,0.869,1.111,-0.855,-8.2,-0.2,0.66,0.06,-0.2,-0.356,0.303,0.029,0.392,2.25,1.08,2.25,1.02,642.238,164.182,98.427,642.238,1.04,1.094,0.231,-7.776,-0.2,-0.01,-0.199,-0.259,2.25,2.7,642.238,636.378,6.921,8.431,52.292,56.547,52.292,-4.255,3.991,8.973,-4.981,6.921,52.292,1.3169923464721958
32,7_8,5_3_2_5,51.416,48.755,53.792,52.271,4.137,3.219,9.402,11.594,0.968,1.027,0.785,1.157,0.731,-7.724,-0.2,-0.2,0.06,-0.2,-0.179,0.241,-0.088,0.414,2.25,1.08,2.25,2.25,642.238,642.238,98.427,642.238,0.918,1.064,-0.93,-7.913,-0.01,0.45,-0.153,-0.358,2.7,1.75,636.378,467.957,8.643,6.794,51.416,48.755,48.755,2.66,4.137,3.219,0.918,6.794,48.755,0.961067710936468
779,6_6,4_2_1_6,34.3,34.3,34.3,34.3,-22.046,-22.046,-22.046,-22.046,0.974,1.04,1.088,1.027,-0.362,-8.132,-0.17,0.0,-0.2,0.66,-0.185,0.246,-0.047,-0.179,1.5,2.25,1.02,1.0,185.535,60.96,642.238,164.182,0.998,0.998,1.102,-9.105,0.0,0.0,-0.454,-0.454,1.0,1.0,60.96,60.96,8.743,9.234,34.3,34.3,34.3,0.0,-22.046,-22.046,0.0,8.743,34.3,-0.4935239222749956
839,1_3,2_1_2_6,31.171,33.337,33.419,34.175,-24.158,-22.967,-24.712,-23.731,1.013,0.994,1.044,1.011,-1.764,-8.71,0.66,0.0,0.66,-0.2,-0.265,0.316,-0.076,-0.049,1.02,1.02,2.25,1.0,164.182,60.96,164.182,642.238,1.104,1.048,1.779,-7.75,0.06,-0.27,0.121,0.017,1.08,1.53,98.427,334.486,5.985,10.489,31.171,33.337,31.171,-2.165,-24.712,-23.731,-0.981,5.985,31.171,-0.808391941667501
200,2_4,3_3_2_3,37.54,41.185,38.853,40.399,-7.346,-7.003,-18.745,-7.344,0.962,1.115,0.867,1.112,0.935,-7.05,-0.27,-0.27,0.06,-0.2,0.166,0.229,-0.195,0.325,1.53,1.08,2.25,1.53,334.486,334.486,98.427,642.238,1.11,0.864,-0.212,-8.953,0.66,-0.17,-0.399,-0.107,1.02,1.5,164.182,185.535,9.887,6.838,37.54,40.399,37.54,-2.858,-18.745,-7.344,-11.401,6.838,37.54,-0.16748608819646613
134,3_8,3_1_4_9,33.406,44.142,38.138,47.103,-0.795,-5.461,-7.682,-4.042,0.881,1.216,0.895,1.151,-1.007,-7.925,-0.27,0.42,0.66,-0.27,0.312,0.256,-0.358,0.423,1.53,1.02,1.53,1.1,334.486,291.269,164.182,334.486,0.88,1.182,0.092,-8.147,-0.27,0.45,0.225,-0.489,1.53,1.75,334.486,467.957,7.139,8.017,33.406,44.142,33.406,-10.736,-7.682,-5.461,-2.221,7.139,33.406,-0.583486213529997
27,3_9,1_2_2_2,67.187,62.597,60.077,66.743,12.939,15.845,12.25,12.277,1.116,1.112,0.872,1.102,-0.497,-8.374,0.06,0.66,-0.2,-0.2,0.243,0.227,-0.138,0.099,1.08,2.25,2.25,1.02,98.427,164.182,642.238,642.238,0.875,1.158,-0.377,-8.19,-0.27,0.42,0.224,-0.481,1.53,1.1,334.486,291.269,7.693,7.997,60.077,62.597,60.077,-2.519,12.25,12.277,-0.026,7.693,60.077,2.1003888089108838
880,1_2,4_6_1_6,30.042,32.211,31.692,32.889,-24.129,-29.798,-30.423,-25.274,1.009,1.092,1.075,0.913,-0.723,-8.141,-0.17,0.0,0.0,0.66,-0.17,0.242,-0.28,-0.195,1.5,1.0,1.02,1.0,185.535,60.96,60.96,164.182,0.884,1.149,-0.36,-9.308,0.06,0.66,0.34,-0.479,1.08,1.02,98.427,164.182,8.585,7.78,30.042,32.211,30.042,-2.17,-30.423,-29.798,-0.625,7.78,30.042,-0.9220020387893092
230,2_6,2_1_2_5,40.608,39.292,41.175,39.17,-10.542,-7.78,-6.229,-8.473,1.149,1.034,1.041,0.944,-1.551,-8.444,0.66,-0.2,0.66,-0.2,-0.28,0.315,-0.062,-0.039,1.02,1.02,2.25,2.25,164.182,642.238,164.182,642.238,1.071,0.882,-0.457,-9.433,0.66,0.0,-0.38,-0.33,1.02,1.0,164.182,60.96,7.882,7.987,40.608,39.17,39.17,1.438,-10.542,-8.473,-2.069,7.882,39.17,-0.0034608815458477475
489,2_8,4_4_4_3,29.029,27.192,29.942,30.196,-12.453,-12.407,-15.072,-15.581,1.029,1.104,0.975,1.104,0.867,-6.884,-0.17,-0.27,-0.27,-0.27,0.093,0.233,0.16,0.24,1.5,1.53,1.53,1.53,185.535,334.486,334.486,334.486,0.99,0.949,-1.494,-9.69,0.66,0.45,-0.29,-0.26,1.02,1.75,164.182,467.957,10.557,5.389,29.029,27.192,27.192,1.837,-15.072,-15.581,0.508,5.389,27.192,-1.2087945780250526
772,7_7,5_1_4_1,41.045,41.045,43.76,43.76,-9.514,-9.514,-21.75,-21.75,1.047,1.063,1.117,0.919,-0.709,-8.034,-0.2,0.06,0.66,-0.27,0.204,0.233,0.209,-0.237,2.25,1.02,1.53,1.08,642.238,98.427,164.182,334.486,1.002,1.002,-0.542,-7.282,-0.01,-0.01,-0.228,-0.228,2.7,2.7,636.378,636.378,6.573,7.493,41.045,41.045,41.045,0.0,-21.75,-21.75,0.0,6.573,41.045,0.18521842058293075
378,3_8,4_6_1_7,37.798,36.151,37.941,38.177,-9.74,-7.772,-12.844,-12.674,1.039,1.103,1.09,0.918,-1.266,-7.488,-0.17,-0.01,0.0,0.66,-0.178,0.242,-0.27,-0.18,1.5,1.0,1.02,2.7,185.535,636.378,60.96,164.182,0.88,1.182,0.092,-8.147,-0.27,0.45,0.225,-0.489,1.53,1.75,334.486,467.957,6.88,7.58,37.798,36.151,36.151,1.647,-12.844,-12.674,-0.17,6.88,36.151,-0.3072597152134648
288,2_5,2_3_2_7,48.021,58.549,46.6,52.722,2.895,16.258,-12.686,-10.146,1.194,0.811,1.026,0.959,-0.686,-8.126,0.66,-0.01,0.06,-0.2,-0.463,0.312,0.526,-0.091,1.02,1.08,2.25,2.7,164.182,636.378,98.427,642.238,1.102,0.862,-0.393,-8.926,0.66,-0.2,-0.389,-0.1,1.02,2.25,164.182,642.238,8.24,7.733,46.6,52.722,46.6,-6.122,-12.686,-10.146,-2.54,7.733,46.6,0.7442122996897919
418,6_7,2_6_3_3,31.739,30.385,32.232,33.808,-12.488,-15.804,-13.782,-13.841,1.117,0.927,1.132,0.956,-1.082,-7.459,0.66,-0.27,0.0,0.06,-0.387,0.292,-0.201,0.277,1.02,1.0,1.08,1.53,164.182,334.486,60.96,98.427,1.0,1.0,-0.294,-7.636,0.0,-0.01,-0.429,-0.25,1.0,2.7,60.96,636.378,6.553,7.165,31.739,30.385,30.385,1.354,-13.782,-15.804,2.022,6.553,30.385,-0.8874863051198847
674,1_7,1_2_1_2,37.695,36.109,37.565,37.346,-16.994,-18.313,-19.054,-19.583,0.979,1.091,1.013,1.059,-1.743,-8.647,0.06,0.66,-0.2,0.66,0.293,0.236,-0.142,-0.071,1.08,2.25,1.02,1.02,98.427,164.182,642.238,164.182,0.988,1.077,-0.192,-7.615,0.06,-0.01,0.249,-0.355,1.08,2.7,98.427,636.378,5.871,8.455,37.565,36.109,36.109,1.456,-19.054,-19.583,0.529,5.871,36.109,-0.31148613158114963
391,5_8,4_1_1_4,41.289,41.301,41.465,41.465,-2.499,-2.495,-13.06,-13.131,0.891,1.127,1.127,0.891,-0.905,-8.379,-0.17,-0.17,0.66,0.66,-0.073,0.267,-0.197,-0.197,1.5,1.02,1.02,1.5,185.535,185.535,164.182,164.182,0.871,1.076,-0.346,-8.89,-0.2,0.45,-0.115,-0.378,2.25,1.75,642.238,467.957,7.985,8.033,41.289,41.301,41.289,-0.012,-13.06,-13.131,0.071,7.985,41.289,0.20977188709995578
592,2_2,5_3_4_7,34.743,34.743,35.721,35.721,-13.121,-13.121,-17.602,-17.602,1.092,0.905,1.013,1.054,-0.505,-7.104,-0.2,-0.01,0.06,-0.27,-0.269,0.266,0.354,0.274,2.25,1.08,1.53,2.7,642.238,636.378,98.427,334.486,0.978,0.978,-1.736,-9.745,0.66,0.66,-0.268,-0.268,1.02,1.02,164.182,164.182,9.24,5.368,34.743,34.743,34.743,0.0,-17.602,-17.602,0.0,5.368,34.743,-0.4489452924920357
498,6_9,1_2_1_3,37.718,34.096,37.201,35.382,-14.373,-15.286,-15.079,-15.72,1.041,1.079,1.184,0.928,-0.073,-7.794,0.06,-0.27,-0.2,0.66,0.251,0.227,-0.123,-0.287,1.08,2.25,1.02,1.53,98.427,334.486,642.238,164.182,0.896,1.023,-0.657,-9.131,0.0,0.42,-0.355,-0.364,1.0,1.1,60.96,291.269,9.057,7.137,37.201,34.096,34.096,3.106,-15.079,-15.72,0.641,7.137,34.096,-0.5140522303466067
138,5_6,2_2_1_5,52.013,43.635,57.799,43.599,3.623,-2.989,7.606,-4.368,1.114,0.922,1.107,0.962,-0.931,-8.578,0.66,-0.2,-0.2,0.66,-0.363,0.303,0.095,-0.201,1.02,2.25,1.02,2.25,164.182,642.238,642.238,164.182,0.973,1.035,1.346,-8.569,-0.2,0.0,-0.219,-0.469,2.25,1.0,642.238,60.96,7.637,9.924,52.013,43.599,43.599,8.414,3.623,-4.368,7.991,7.637,43.599,0.4422247873226104
62,5_5,1_2_2_7,94.051,94.051,81.514,81.514,32.688,32.688,5.485,5.485,1.103,1.094,0.994,1.053,0.27,-7.822,0.06,-0.01,-0.2,-0.2,0.232,0.221,-0.125,-0.004,1.08,2.25,2.25,2.7,98.427,636.378,642.238,642.238,1.004,1.004,1.342,-8.123,-0.2,-0.2,-0.226,-0.226,2.25,2.25,642.238,642.238,8.393,9.163,81.514,81.514,81.514,0.0,5.485,5.485,0.0,8.393,81.514,4.25757184876935
471,4_8,2_6_2_3,38.473,32.949,38.033,33.865,-8.48,-8.594,-9.441,-15.154,1.169,0.981,1.11,0.932,-0.676,-7.306,0.66,-0.27,0.0,-0.2,-0.406,0.287,-0.128,-0.17,1.02,1.0,2.25,1.53,164.182,334.486,60.96,642.238,0.873,1.087,-0.165,-8.898,-0.17,0.45,-0.122,-0.391,1.5,1.75,185.535,467.957,8.222,7.141,38.033,32.949,32.949,5.085,-9.441,-15.154,5.713,7.141,32.949,-0.6294736487688514
647,3_8,2_1_6_4,34.105,31.625,36.675,33.722,-12.71,-12.828,-14.137,-18.76,1.023,0.987,1.088,0.937,-1.884,-8.401,0.66,-0.17,0.66,0.0,-0.285,0.312,-0.083,-0.294,1.02,1.02,1.0,1.5,164.182,185.535,164.182,60.96,0.88,1.182,0.092,-8.147,-0.27,0.45,0.225,-0.489,1.53,1.75,334.486,467.957,6.262,8.493,34.105,31.625,31.625,2.48,-14.137,-18.76,4.623,6.262,31.625,-0.7627063933120526
128,4_4,3_6_3_5,42.852,42.852,45.903,45.903,-2.355,-2.355,-3.474,-3.474,0.969,1.147,0.975,1.091,0.431,-7.225,-0.27,-0.2,0.0,0.06,0.174,0.225,-0.422,0.401,1.53,1.0,1.08,2.25,334.486,642.238,60.96,98.427,1.012,1.013,1.714,-8.088,-0.17,-0.17,-0.243,-0.243,1.5,1.5,185.535,185.535,8.52,8.939,42.852,42.852,42.852,0.0,-3.474,-3.474,0.0,8.52,42.852,0.36705495335450505
976,1_8,1_6_6_1,32.127,32.128,32.634,32.634,-23.732,-23.732,-31.106,-31.112,1.006,1.096,1.096,1.006,0.426,-7.978,0.06,0.06,0.0,0.0,0.242,0.22,-0.368,-0.368,1.08,1.0,1.0,1.08,98.427,98.427,60.96,60.96,0.894,1.125,-0.239,-9.257,0.06,0.45,0.324,-0.475,1.08,1.75,98.427,467.957,9.684,7.739,32.127,32.128,32.127,0.0,-31.106,-31.112,0.005,7.739,32.127,-0.7121906548221074
520,1_7,3_4_6_3,33.559,33.658,35.718,34.593,-17.86,-17.72,-25.911,-16.086,1.142,0.972,1.129,0.956,0.642,-6.97,-0.27,-0.27,-0.27,0.0,0.015,0.23,0.234,-0.392,1.53,1.53,1.0,1.53,334.486,334.486,334.486,60.96,0.988,1.077,-0.192,-7.615,0.06,-0.01,0.249,-0.355,1.08,2.7,98.427,636.378,8.256,6.778,33.559,33.658,33.559,-0.099,-25.911,-17.72,-8.191,6.778,33.559,-0.5680899824762888
838,2_6,1_3_4_2,35.507,35.635,35.349,36.781,-22.356,-21.558,-23.949,-23.611,1.051,0.983,0.92,1.175,-0.868,-8.213,0.06,0.66,0.06,-0.27,0.22,0.248,0.251,0.359,1.08,1.08,1.53,1.02,98.427,164.182,98.427,334.486,1.071,0.882,-0.457,-9.433,0.66,0.0,-0.38,-0.33,1.02,1.0,164.182,60.96,8.565,7.756,35.349,35.635,35.349,-0.286,-23.949,-23.611,-0.338,7.756,35.349,-0.387964142044015
962,1_4,1_1_1_8,29.48,30.15,30.488,31.125,-23.908,-23.704,-30.566,-29.929,0.906,1.164,1.027,0.959,-2.008,-9.091,0.06,0.45,0.66,0.66,0.402,0.258,-0.278,-0.092,1.08,1.02,1.02,1.75,98.427,467.957,164.182,164.182,1.019,1.055,1.656,-8.44,0.06,-0.17,0.208,-0.334,1.08,1.5,98.427,185.535,6.432,10.747,29.48,30.15,29.48,-0.67,-30.566,-29.929,-0.636,6.432,29.48,-0.9785555149473752
64,3_9,1_2_2_1,65.596,61.135,64.229,63.682,10.607,10.972,6.476,5.419,1.092,1.085,1.085,1.092,1.085,-8.181,0.06,0.06,-0.2,-0.2,0.238,0.224,-0.124,-0.124,1.08,2.25,2.25,1.08,98.427,98.427,642.238,642.238,0.875,1.158,-0.377,-8.19,-0.27,0.42,0.224,-0.481,1.53,1.1,334.486,291.269,9.275,7.804,64.229,61.135,61.135,3.094,6.476,5.419,1.057,7.804,61.135,2.2068542497920824
812,1_5,4_4_6_1,41.418,39.836,45.255,40.393,-16.067,-30.268,-26.186,-22.903,1.08,1.159,1.029,1.04,0.566,-7.478,-0.17,0.06,-0.27,0.0,0.261,0.222,-0.404,0.272,1.5,1.53,1.0,1.08,185.535,98.427,334.486,60.96,1.011,1.054,1.418,-8.429,0.06,-0.2,0.22,-0.329,1.08,2.25,98.427,642.238,8.995,8.896,41.418,39.836,39.836,1.582,-26.186,-30.268,4.082,8.896,39.836,0.06355800657029406
14,1_9,2_2_2_5,70.416,68.526,70.918,69.5,16.885,19.167,29.781,17.96,1.207,1.073,1.013,0.997,-0.273,-8.05,0.66,-0.2,-0.2,-0.2,-0.398,0.295,0.113,-0.036,1.02,2.25,2.25,2.25,164.182,642.238,642.238,642.238,0.895,1.103,-0.687,-9.217,0.06,0.42,0.317,-0.467,1.08,1.1,98.427,291.269,8.943,7.363,70.416,68.526,68.526,1.89,16.885,17.96,-1.075,7.363,68.526,2.9506029015434434
156,2_7,3_1_3_7,38.109,34.817,39.192,36.192,-0.709,-0.613,-4.449,-5.336,0.874,1.218,0.976,1.09,-0.812,-7.246,-0.27,-0.01,0.66,0.06,0.289,0.252,-0.352,0.448,1.53,1.02,1.08,2.7,334.486,636.378,164.182,98.427,1.095,0.903,-1.149,-8.015,0.66,-0.01,-0.373,-0.136,1.02,2.7,164.182,636.378,7.203,6.097,38.109,34.817,34.817,3.292,-4.449,-5.336,0.887,6.097,34.817,-0.4414987493680201
40,7_7,2_2_2_1,69.558,69.558,63.726,63.726,18.288,18.288,10.233,10.233,1.116,1.112,0.872,1.102,-0.497,-8.374,0.66,0.06,-0.2,-0.2,0.243,0.227,-0.138,0.099,1.02,2.25,2.25,1.08,164.182,98.427,642.238,642.238,1.002,1.002,-0.542,-7.282,-0.01,-0.01,-0.228,-0.228,2.7,2.7,636.378,636.378,6.785,7.833,63.726,63.726,63.726,0.0,10.233,10.233,0.0,6.785,63.726,2.467583888093771
492,1_9,2_1_6_2,34.427,34.534,35.617,35.562,-16.293,-16.092,-15.779,-15.604,0.966,1.011,0.978,1.062,-2.519,-9.082,0.66,0.66,0.66,0.0,-0.236,0.32,-0.106,-0.159,1.02,1.02,1.0,1.02,164.182,164.182,164.182,60.96,0.895,1.103,-0.687,-9.217,0.06,0.42,0.317,-0.467,1.08,1.1,98.427,291.269,6.698,8.395,34.427,34.534,34.427,-0.107,-16.293,-16.092,-0.201,6.698,34.427,-0.4807440442108061
379,1_6,5_2_6_5,42.689,41.587,43.337,45.135,-12.564,-14.389,-14.54,-12.712,1.016,0.997,1.115,1.112,0.862,-7.408,-0.2,-0.2,-0.2,0.0,-0.218,0.231,-0.034,-0.253,2.25,2.25,1.0,2.25,642.238,642.238,642.238,60.96,0.983,1.082,1.33,-8.949,0.06,0.0,0.223,-0.568,1.08,1.0,98.427,60.96,9.811,8.738,42.689,41.587,41.587,1.102,-14.54,-14.389,-0.151,8.738,41.587,0.23975931751828983
187,2_7,2_1_2_9,39.928,39.978,39.958,41.234,-9.87,-4.45,-9.224,-6.698,1.121,1.043,0.931,1.023,-1.945,-9.016,0.66,0.42,0.66,-0.2,-0.253,0.321,-0.081,0.055,1.02,1.02,2.25,1.1,164.182,291.269,164.182,642.238,1.095,0.903,-1.149,-8.015,0.66,-0.01,-0.373,-0.136,1.02,2.7,164.182,636.378,6.07,7.867,39.928,39.978,39.928,-0.05,-9.87,-6.698,-3.171,6.07,39.928,0.072815870994746
763,2_6,1_2_6_3,26.822,31.98,27.558,30.353,-22.515,-21.374,-22.888,-21.513,1.008,1.047,1.155,1.057,0.786,-7.203,0.06,-0.27,-0.2,0.0,0.219,0.221,-0.134,-0.356,1.08,2.25,1.0,1.53,98.427,334.486,642.238,60.96,1.071,0.882,-0.457,-9.433,0.66,0.0,-0.38,-0.33,1.02,1.0,164.182,60.96,10.219,6.745,26.822,30.353,26.822,-3.53,-22.888,-21.513,-1.375,6.745,26.822,-1.2460272936451318
216,7_9,2_1_2_7,42.14,40.333,40.0,40.832,-2.455,-4.632,-6.743,-8.136,1.092,1.013,1.023,0.989,-1.664,-8.193,0.66,-0.01,0.66,-0.2,-0.271,0.316,-0.069,-0.022,1.02,1.02,2.25,2.7,164.182,636.378,164.182,642.238,0.939,1.048,-1.088,-8.015,-0.01,0.42,-0.156,-0.35,2.7,1.1,636.378,291.269,6.351,7.105,40.0,40.333,40.0,-0.332,-6.743,-8.136,1.393,6.351,40.0,0.08006115619649137
791,1_2,4_3_4_8,36.559,36.983,37.903,39.303,-11.831,-19.859,-22.68,-22.418,1.065,0.936,0.91,1.157,-0.55,-7.901,-0.17,0.45,0.06,-0.27,-0.244,0.269,0.328,0.362,1.5,1.08,1.53,1.75,185.535,467.957,98.427,334.486,0.884,1.149,-0.36,-9.308,0.06,0.66,0.34,-0.479,1.08,1.02,98.427,164.182,8.758,7.541,36.559,36.983,36.559,-0.425,-22.68,-22.418,-0.262,7.541,36.559,-0.2662030990702432
52,5_5,4_2_3_6,59.476,59.476,58.958,58.958,19.347,19.347,8.012,8.012,0.96,1.038,0.845,1.14,0.564,-7.936,-0.17,0.0,-0.2,0.06,-0.178,0.246,-0.111,0.409,1.5,2.25,1.08,1.0,185.535,60.96,642.238,98.427,1.004,1.004,1.342,-8.123,-0.2,-0.2,-0.226,-0.226,2.25,2.25,642.238,642.238,8.687,9.278,58.958,58.958,58.958,0.0,8.012,8.012,0.0,8.687,58.958,1.9877850014004288
878,2_9,1_3_4_4,30.165,29.91,31.821,32.687,-26.572,-24.68,-25.976,-25.224,1.098,0.914,1.057,1.007,0.411,-7.728,0.06,-0.17,0.06,-0.27,0.175,0.238,0.27,0.217,1.08,1.08,1.53,1.5,98.427,185.535,98.427,334.486,0.993,0.929,-1.74,-9.532,0.66,0.42,-0.296,-0.254,1.02,1.1,164.182,291.269,9.943,5.988,30.165,29.91,29.91,0.254,-26.572,-25.224,-1.348,5.988,29.91,-0.9352850616591754
337,5_7,2_2_6_9,47.661,50.676,43.958,44.046,-6.974,3.5,-9.449,-11.465,1.087,0.893,1.011,1.09,-1.603,-8.488,0.66,0.42,-0.2,0.0,-0.354,0.301,0.058,-0.171,1.02,2.25,1.0,1.1,164.182,291.269,642.238,60.96,1.04,1.094,0.231,-7.776,-0.2,-0.01,-0.199,-0.259,2.25,2.7,642.238,636.378,6.173,8.719,43.958,44.046,43.958,-0.087,-9.449,-11.465,2.016,6.173,43.958,0.4783505843702007
748,3_5,3_4_6_6,43.53,41.413,46.959,43.951,-5.961,-18.224,-16.539,-21.206,1.008,1.086,1.109,1.101,0.39,-7.03,-0.27,0.0,-0.27,0.0,0.091,0.228,0.183,-0.298,1.53,1.53,1.0,1.0,334.486,60.96,334.486,60.96,0.998,1.101,1.621,-7.471,-0.27,-0.2,0.12,-0.333,1.53,2.25,334.486,642.238,7.861,8.65,43.53,41.413,41.413,2.117,-16.539,-21.206,4.666,7.861,41.413,0.22224987828073853
719,1_5,1_6_3_2,41.511,39.521,41.019,40.516,-22.044,-22.641,-14.261,-20.564,0.941,1.128,0.902,1.166,-1.026,-8.464,0.06,0.66,0.0,0.06,0.321,0.234,-0.44,0.511,1.08,1.0,1.08,1.02,98.427,164.182,60.96,98.427,1.011,1.054,1.418,-8.429,0.06,-0.2,0.22,-0.329,1.08,2.25,98.427,642.238,7.403,9.882,41.019,39.521,39.521,1.497,-22.044,-22.641,0.596,7.403,39.521,0.0318598838126595
724,3_9,4_3_1_6,35.162,31.984,36.935,33.298,-14.905,-20.936,-20.009,-20.657,1.029,1.019,1.098,0.883,-0.93,-8.195,-0.17,0.0,0.06,0.66,-0.265,0.264,0.391,-0.241,1.5,1.08,1.02,1.0,185.535,60.96,98.427,164.182,0.875,1.158,-0.377,-8.19,-0.27,0.42,0.224,-0.481,1.53,1.1,334.486,291.269,7.26,7.818,35.162,31.984,31.984,3.178,-20.009,-20.936,0.927,7.26,31.984,-0.7265805962644624
295,7_8,5_1_2_5,52.118,51.531,55.797,57.17,5.155,3.986,11.294,-10.352,1.077,1.079,1.025,0.991,-0.275,-8.049,-0.2,-0.2,0.66,-0.2,-0.101,0.26,-0.179,-0.021,2.25,1.02,2.25,2.25,642.238,642.238,164.182,642.238,0.918,1.064,-0.93,-7.913,-0.01,0.45,-0.153,-0.358,2.7,1.75,636.378,467.957,7.638,7.119,52.118,51.531,51.531,0.587,5.155,-10.352,15.507,7.119,51.531,1.2404137070481953
701,1_3,3_4_6_8,39.852,36.78,40.502,41.231,-17.643,-18.961,-20.261,-20.171,0.947,1.12,0.97,1.121,-0.759,-7.182,-0.27,0.45,-0.27,0.0,0.151,0.235,0.161,-0.189,1.53,1.53,1.0,1.75,334.486,467.957,334.486,60.96,1.104,1.048,1.779,-7.75,0.06,-0.27,0.121,0.017,1.08,1.53,98.427,334.486,6.991,8.96,39.852,36.78,36.78,3.072,-20.261,-20.171,-0.089,6.991,36.78,-0.2439640986593308
251,7_9,2_1_1_5,37.571,34.401,38.794,37.026,-5.346,-7.877,-13.181,-9.086,1.017,1.013,1.138,0.833,-2.175,-8.867,0.66,-0.2,0.66,0.66,-0.253,0.32,-0.066,-0.201,1.02,1.02,1.02,2.25,164.182,642.238,164.182,164.182,0.939,1.048,-1.088,-8.015,-0.01,0.42,-0.156,-0.35,2.7,1.1,636.378,291.269,5.84,7.778,37.571,34.401,34.401,3.17,-13.181,-9.086,-4.095,5.84,34.401,-0.48336039720032475
726,3_3,2_3_1_7,26.305,26.305,28.454,28.454,-17.283,-17.283,-20.672,-20.672,1.163,0.885,1.151,0.836,-2.056,-8.01,0.66,-0.01,0.06,0.66,-0.446,0.315,0.529,-0.256,1.02,1.08,1.02,2.7,164.182,636.378,98.427,164.182,1.074,1.074,1.92,-7.114,-0.27,-0.27,0.023,0.023,1.53,1.53,334.486,334.486,5.058,9.93,26.305,26.305,26.305,0.0,-20.672,-20.672,0.0,5.058,26.305,-1.298052466552107
461,5_7,3_4_1_5,50.197,44.013,56.118,46.815,11.799,1.358,5.575,-15.002,1.006,1.113,1.102,0.975,-0.568,-7.272,-0.27,-0.2,-0.27,0.66,0.107,0.235,0.208,-0.228,1.53,1.53,1.02,2.25,334.486,642.238,334.486,164.182,1.04,1.094,0.231,-7.776,-0.2,-0.01,-0.199,-0.259,2.25,2.7,642.238,636.378,7.209,7.503,50.197,44.013,44.013,6.184,5.575,-15.002,20.577,7.209,44.013,0.48388517723264485
455,4_9,2_1_1_4,32.005,30.976,32.783,32.047,-11.52,-13.262,-12.734,-14.906,1.006,1.011,1.148,0.833,-2.173,-8.85,0.66,-0.17,0.66,0.66,-0.254,0.32,-0.069,-0.214,1.02,1.02,1.02,1.5,164.182,185.535,164.182,164.182,0.875,1.066,-0.546,-8.904,-0.17,0.42,-0.127,-0.385,1.5,1.1,185.535,291.269,6.731,8.303,32.005,30.976,30.976,1.029,-12.734,-14.906,2.172,6.731,30.976,-0.8280145890888939
996,6_8,1_4_3_1,31.484,32.09,31.444,32.645,-34.959,-31.49,-36.773,-36.524,1.099,0.897,1.09,1.017,0.356,-8.018,0.06,0.06,-0.27,0.06,0.184,0.241,0.263,0.14,1.08,1.53,1.08,1.08,98.427,98.427,334.486,98.427,0.895,1.043,-0.348,-9.411,0.0,0.45,-0.35,-0.368,1.0,1.75,60.96,467.957,9.767,7.67,31.444,32.09,31.444,-0.646,-36.773,-36.524,-0.248,7.67,31.444,-0.7809202352775508
